,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
395,43,False,1.0,313,21,3,1,525,4,1,61,3,1,4,Married,2258,15238,7,True,False,20,4,1,80,1,8,1,3,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
396,43,False,2.0,1473,8,4,1,526,3,0,74,3,2,3,Divorced,4522,2227,4,True,True,14,3,4,80,0,8,3,3,5,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,25,False,2.0,891,4,2,1,527,2,0,99,2,2,4,Single,4487,12090,1,True,True,11,3,2,80,0,5,3,3,5,4,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
398,37,False,0.0,1063,25,5,1,529,2,0,72,3,2,3,Married,4449,23866,3,True,True,15,3,1,80,2,15,2,3,13,11,10,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
399,31,False,2.0,329,1,2,1,530,4,1,98,2,1,1,Married,2218,16193,1,True,False,12,3,3,80,1,4,3,3,4,2,3,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
400,39,False,1.0,1218,1,1,1,531,2,1,52,3,5,3,Divorced,19197,8213,1,True,True,14,3,3,80,1,21,3,3,21,8,1,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
401,56,False,1.0,906,6,3,1,532,3,0,86,4,4,1,Married,13212,18256,9,True,False,11,3,4,80,3,36,0,2,7,7,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
402,30,False,2.0,1082,12,3,1,533,2,0,83,3,2,3,Single,6577,19558,0,True,False,11,3,2,80,0,6,6,3,5,4,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
403,41,False,2.0,645,1,3,1,534,2,1,49,4,3,1,Married,8392,19566,1,True,False,16,3,3,80,1,10,2,3,10,7,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
404,28,False,2.0,1300,17,2,1,536,3,1,79,3,2,1,Divorced,4558,13535,1,True,False,12,3,4,80,1,10,2,3,10,0,1,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
405,25,True,2.0,688,3,3,1,538,1,1,91,3,1,1,Married,4031,9396,5,True,False,13,3,3,80,1,6,5,3,2,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
406,52,False,2.0,319,3,3,1,543,4,1,39,2,3,3,Married,7969,19609,2,True,True,14,3,3,80,0,28,4,3,5,4,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
407,45,False,2.0,192,10,2,1,544,1,1,69,3,1,4,Married,2654,9655,3,True,False,21,4,4,80,2,8,3,2,2,2,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
408,52,False,2.0,1490,4,2,1,546,4,0,30,3,4,4,Married,16555,10310,2,True,False,13,3,4,80,0,31,2,1,5,2,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
409,42,False,1.0,532,29,2,1,547,1,0,92,3,2,3,Divorced,4556,12932,2,True,False,11,3,2,80,1,19,3,3,5,4,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
410,30,False,2.0,317,2,3,1,548,3,0,43,1,2,4,Single,6091,24793,2,True,False,20,4,3,80,0,11,2,3,5,4,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
411,60,False,2.0,422,7,3,1,549,1,0,41,3,5,1,Married,19566,3854,5,True,False,11,3,4,80,0,33,5,1,29,8,11,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
412,46,False,2.0,1485,18,3,1,550,3,0,87,3,2,3,Divorced,4810,26314,2,True,False,14,3,3,80,1,19,5,2,10,7,0,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
413,42,False,1.0,1368,28,4,1,551,4,0,88,2,2,4,Married,4523,4386,0,True,False,11,3,4,80,3,7,4,4,6,5,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,24,True,2.0,1448,1,1,1,554,1,0,62,3,1,2,Single,3202,21972,1,True,True,16,3,2,80,0,6,4,3,5,3,1,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,34,True,1.0,296,6,2,1,555,4,0,33,1,1,3,Divorced,2351,12253,0,True,False,16,3,4,80,1,3,3,2,2,2,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,38,False,1.0,1490,2,2,1,556,4,1,42,3,1,4,Married,1702,12106,1,True,True,23,4,3,80,1,1,3,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
417,40,False,2.0,1398,2,4,1,558,3,0,79,3,5,3,Married,18041,13022,0,True,False,14,3,4,80,0,21,2,3,20,15,1,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
418,26,False,2.0,1349,23,3,1,560,1,0,90,3,1,4,Divorced,2886,3032,1,True,False,22,4,2,80,2,3,3,1,3,2,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
419,30,False,0.0,1400,3,3,1,562,3,1,53,3,1,4,Married,2097,16734,4,True,False,15,3,3,80,1,9,3,1,5,3,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
420,29,False,2.0,986,3,4,1,564,2,1,93,2,3,3,Married,11935,21526,1,True,False,18,3,3,80,0,10,2,3,10,2,0,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
421,29,True,2.0,408,25,5,1,565,3,0,71,2,1,2,Married,2546,18300,5,True,False,16,3,2,80,0,6,2,4,2,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
422,19,True,2.0,489,2,2,1,566,1,1,52,2,1,4,Single,2564,18437,1,True,False,12,3,3,80,0,1,3,4,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,30,False,0.0,1398,22,4,1,567,3,0,69,3,3,1,Married,8412,2890,0,True,False,11,3,3,80,0,10,3,3,9,8,7,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
424,57,False,2.0,210,29,3,1,568,1,1,56,2,4,4,Divorced,14118,22102,3,True,False,12,3,3,80,1,32,3,2,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
425,50,False,2.0,1099,29,4,1,569,2,1,88,2,4,3,Married,17046,9314,0,True,False,15,3,2,80,1,28,2,3,27,10,15,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
426,30,False,0.0,1116,2,3,1,571,3,0,49,3,1,4,Single,2564,7181,0,True,False,14,3,3,80,0,12,2,2,11,7,6,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
427,60,False,1.0,1499,28,3,1,573,3,0,80,2,3,1,Married,10266,2845,4,True,False,19,3,4,80,0,22,5,4,18,13,13,11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
428,47,False,2.0,983,2,2,1,574,1,0,65,3,2,4,Divorced,5070,7389,5,True,False,13,3,3,80,3,20,2,3,5,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
429,46,False,2.0,1009,2,3,1,575,1,1,51,3,4,3,Married,17861,2288,6,True,False,13,3,3,80,0,26,2,1,3,2,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
430,35,False,2.0,144,22,3,1,577,4,1,46,1,1,3,Single,4230,19225,0,True,False,15,3,3,80,0,6,2,3,5,4,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
431,54,False,2.0,548,8,4,1,578,3,0,42,3,2,3,Single,3780,23428,7,True,False,11,3,3,80,0,19,3,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
432,34,False,2.0,1303,2,4,1,579,4,1,62,2,1,3,Divorced,2768,8416,3,True,False,12,3,3,80,1,14,3,3,7,3,5,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
433,46,False,2.0,1125,10,3,1,580,3,0,94,2,3,4,Married,9071,11563,2,True,True,19,3,3,80,1,15,3,3,3,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
434,31,False,2.0,1274,9,1,1,581,3,1,33,3,3,2,Divorced,10648,14394,1,True,False,25,4,4,80,1,13,6,4,13,8,0,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
435,33,True,2.0,1277,15,1,1,582,2,1,56,3,3,3,Married,13610,24619,7,True,True,12,3,4,80,0,15,2,4,7,6,7,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
436,33,True,2.0,587,10,1,1,584,1,1,38,1,1,4,Divorced,3408,6705,7,True,False,13,3,1,80,3,8,2,3,4,3,1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
437,30,False,2.0,413,7,1,1,585,4,1,57,3,1,2,Single,2983,18398,0,True,False,14,3,1,80,0,4,3,3,3,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,35,False,2.0,1276,16,3,1,586,4,1,72,3,3,3,Married,7632,14295,4,True,True,12,3,3,80,0,10,2,3,8,7,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,31,True,1.0,534,20,3,1,587,1,1,66,3,3,3,Married,9824,22908,3,True,False,12,3,1,80,0,12,2,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,34,True,1.0,988,23,3,1,590,2,0,43,3,3,1,Divorced,9950,11533,9,True,True,15,3,3,80,3,11,2,3,3,2,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,42,False,1.0,1474,5,2,1,591,2,1,97,3,1,3,Married,2093,9260,4,True,False,17,3,4,80,1,8,4,3,2,2,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
442,36,False,0.0,635,10,4,1,592,2,1,32,3,3,4,Single,9980,15318,1,True,False,14,3,4,80,0,10,3,2,10,3,9,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
443,22,True,1.0,1368,4,1,1,593,3,1,99,2,1,3,Single,3894,9129,5,True,False,16,3,3,80,0,4,3,3,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
444,48,False,2.0,163,2,5,1,595,2,0,37,3,2,4,Married,4051,19658,2,True,False,14,3,1,80,1,14,2,3,9,7,6,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
445,55,False,2.0,1117,18,5,1,597,1,0,83,3,4,2,Single,16835,9873,3,True,False,23,4,4,80,0,37,2,3,10,9,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
446,41,False,0.0,267,10,2,1,599,4,1,56,3,2,4,Single,6230,13430,7,True,False,14,3,4,80,0,16,3,3,14,3,1,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
447,35,False,2.0,619,1,3,1,600,2,1,85,3,2,3,Married,4717,18659,9,True,False,11,3,3,80,0,15,2,3,11,9,6,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
448,40,False,2.0,302,6,3,1,601,2,0,75,3,4,3,Single,13237,20364,7,True,False,15,3,3,80,0,22,3,3,20,6,5,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
449,39,False,1.0,443,8,1,1,602,3,0,48,3,1,3,Married,3755,17872,1,True,False,11,3,1,80,1,8,3,3,8,3,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
450,31,False,2.0,828,2,1,1,604,2,1,77,3,2,4,Single,6582,8346,4,True,True,13,3,3,80,0,10,2,4,6,5,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
451,42,False,2.0,319,24,3,1,605,4,1,56,3,3,1,Married,7406,6950,1,True,True,21,4,4,80,1,10,5,2,10,9,5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
452,45,False,2.0,561,2,3,1,606,4,1,61,3,2,2,Married,4805,16177,0,True,False,19,3,2,80,1,9,3,4,8,7,3,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
453,26,True,1.0,426,17,4,1,608,2,0,58,3,1,3,Divorced,2741,22808,0,True,True,11,3,2,80,1,8,2,2,7,7,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,29,False,2.0,232,19,3,1,611,4,1,34,3,2,4,Divorced,4262,22645,4,True,False,12,3,2,80,2,8,2,4,3,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
455,33,False,2.0,922,1,5,1,612,1,0,95,4,4,3,Divorced,16184,22578,4,True,False,19,3,3,80,1,10,2,3,6,1,0,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
456,31,False,2.0,688,7,3,1,613,3,1,44,2,3,4,Divorced,11557,25291,9,True,False,21,4,3,80,1,10,3,2,5,4,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
457,18,True,1.0,1306,5,3,1,614,2,1,69,3,1,2,Single,1878,8059,1,True,True,14,3,4,80,0,0,3,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
458,40,False,0.0,1094,28,3,1,615,3,1,58,1,3,1,Divorced,10932,11373,3,True,False,15,3,3,80,1,20,2,3,1,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
459,41,False,0.0,509,2,4,1,616,1,0,62,2,2,3,Single,6811,2112,2,True,True,17,3,1,80,0,10,3,3,8,7,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,26,False,2.0,775,29,2,1,618,1,1,45,3,2,3,Divorced,4306,4267,5,True,False,12,3,1,80,2,8,5,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
461,35,False,2.0,195,1,3,1,620,1,0,80,3,2,3,Single,4859,6698,1,True,False,16,3,4,80,0,5,3,3,5,4,0,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
462,34,False,2.0,258,21,4,1,621,4,1,74,4,2,4,Single,5337,19921,1,True,False,12,3,4,80,0,10,3,3,10,7,5,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
463,26,True,2.0,471,24,3,1,622,3,1,66,1,1,4,Single,2340,23213,1,True,True,18,3,2,80,0,1,3,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
464,37,False,2.0,799,1,3,1,623,2,0,59,3,3,4,Single,7491,23848,4,True,False,17,3,4,80,0,12,3,4,6,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
465,46,False,1.0,1034,18,1,1,624,1,0,86,3,3,3,Married,10527,8984,5,True,False,11,3,4,80,0,28,3,2,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,41,False,2.0,1276,2,5,1,625,2,0,91,3,4,1,Married,16595,5626,7,True,False,16,3,2,80,1,22,2,3,18,16,11,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
467,37,False,0.0,142,9,4,1,626,1,1,69,3,3,2,Divorced,8834,24666,1,True,False,13,3,4,80,1,9,6,3,9,5,7,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
468,52,False,2.0,956,6,2,1,630,4,1,78,3,2,1,Divorced,5577,22087,3,True,True,12,3,2,80,2,18,3,3,10,9,6,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
469,32,True,0.0,1474,11,4,1,631,4,1,60,4,2,3,Married,4707,23914,8,True,False,12,3,4,80,0,6,2,3,4,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
470,24,False,1.0,535,24,3,1,632,4,1,38,3,1,4,Married,2400,5530,0,True,False,13,3,3,80,2,3,3,3,2,2,2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
471,38,False,2.0,1495,10,3,1,634,3,0,76,3,2,3,Married,9824,22174,3,True,False,19,3,3,80,1,18,4,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,37,False,2.0,446,1,4,1,635,2,0,65,3,2,2,Married,6447,15701,6,True,False,12,3,2,80,1,8,2,2,6,5,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
473,49,False,2.0,1245,18,4,1,638,4,1,58,2,5,3,Divorced,19502,2125,1,True,True,17,3,3,80,1,31,5,3,31,9,0,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
474,24,False,2.0,691,23,3,1,639,2,1,89,4,1,4,Married,2725,21630,1,True,True,11,3,2,80,2,6,3,3,6,5,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
475,26,False,2.0,703,28,2,1,641,1,1,66,3,2,2,Married,6272,7428,1,True,False,20,4,4,80,2,6,5,4,5,3,1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
476,24,False,2.0,823,17,2,1,643,4,1,94,2,1,2,Married,2127,9100,1,True,False,21,4,4,80,1,1,2,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
477,50,False,1.0,1246,3,3,1,644,1,1,99,3,5,2,Married,18200,7999,1,True,False,11,3,3,80,1,32,2,3,32,5,10,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
478,25,False,2.0,622,13,1,1,645,2,1,40,3,1,3,Married,2096,26376,1,True,False,11,3,3,80,0,7,1,3,7,4,0,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
479,24,True,1.0,1287,7,3,1,647,1,0,55,3,1,3,Married,2886,14168,1,True,True,16,3,4,80,1,6,4,3,6,3,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
480,30,True,1.0,448,12,4,1,648,2,1,74,2,1,1,Married,2033,14470,1,True,False,18,3,3,80,1,1,2,4,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481,34,False,2.0,254,1,2,1,649,2,1,83,2,1,4,Married,3622,22794,1,True,True,13,3,4,80,1,6,3,3,6,5,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
482,31,True,2.0,1365,13,4,1,650,2,1,46,3,2,1,Divorced,4233,11512,2,True,False,17,3,3,80,0,9,2,1,3,1,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
483,35,False,2.0,538,25,2,1,652,1,1,54,2,2,4,Single,3681,14004,4,True,False,14,3,4,80,0,9,3,3,3,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
484,31,False,2.0,525,6,4,1,653,1,1,66,4,2,4,Divorced,5460,6219,4,True,False,22,4,4,80,2,13,4,4,7,7,5,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
485,27,False,2.0,798,6,4,1,655,1,0,66,2,1,3,Divorced,2187,5013,0,True,False,12,3,3,80,2,6,5,2,5,3,0,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
486,37,False,2.0,558,2,3,1,656,4,1,75,3,2,3,Married,9602,3010,4,True,True,11,3,3,80,1,17,3,2,3,0,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
487,20,False,2.0,959,1,3,1,657,4,0,83,2,1,2,Single,2836,11757,1,True,False,13,3,4,80,0,1,0,4,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
488,42,False,2.0,622,2,4,1,659,3,0,81,3,2,4,Married,4089,5718,1,True,False,13,3,2,80,2,10,4,3,10,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
